source,country,search_word,createDate,language,text
Twitter,Sweden,mindoktor,2021-4-24,sv,@vickiqvarnstrom jag blev intresserad av mencius och neokonfunismen i övre tonåren var på forskar konferens 95  på imperial collage i london träffade hongkong student vi blev ihop jag gjorde klar min avhandling  doktor på kth började forska på japanskt företag efter 18 månader ville
Twitter,Sweden,mindoktor,2021-4-24,sv,@kentrandau @martinmay678 jag ska till min doktor på torsdag så får väl förhöra mig då
Twitter,Sweden,mindoktor,2021-4-23,sv,@doktorglad ”jag tar därför timeout i två veckor som jag kommer att tillbringa i min hacienda på la gomera med full lön förstås”
Twitter,Sweden,mindoktor,2021-4-23,sv,regionrådet ”jag förstår att det kan uppfattas som olyckligt för min opartiskhet att jag inte lämnat information om mitt aktieinnehav i dr glad ab det är inte relevant för mitt beslut om ersättningsmodell men med facit i hand kunde jag kanske varit mer transparent”
Twitter,Sweden,mindoktor,2021-4-23,sv,skickade mail till några aktörer httpstcofzam2ujltc svarade att de bara har test för antikroppar mot nukleokapsid men hos min doktor verkar det vara andra bullar ping @erikstahl httpstcot9vugz550b
Twitter,Sweden,mindoktor,2021-4-21,sv,@lottailonah tror att ”min doktor” eller vad den heter redan har byggt en flashing lokal ett stenkast från bromma flygplats
Twitter,Sweden,mindoktor,2021-4-21,sv,@reklamdoden min mamma brukade tro på sådant när vi var små åkte vi en gång om året till doktor ursula i järna och kom hem med konstiga preparat som vi skulle ta i vitaminform och när vi blev förkylda någon gång utmed vägen växte mamma upp och vi slutade åka dit
Twitter,Sweden,mindoktor,2021-4-20,sv,@asaplsnr doktor plesner på min ära
Twitter,Sweden,mindoktor,2021-4-20,sv,varje 3 månader från nu till dagen jag dör  jag måste komma till vårdcentralen uppdatera prover för järn  ferritin  undersöka varför min kropp har svårt att ta upp järn  hela tiden till dagen jag dör gå på diet doktor ger mig  om jag kan göra det då jag dör inte
Twitter,Sweden,mindoktor,2021-4-20,sv,berättelsens gång eller snarare leo kalls tankegångar  inte lika starka enligt min enkla mening men det kan vara jag som blir lite rastlös av att läsa alltför mkt grubblerier samma med doktor glas hur som helst definitivt värd att läsa
Twitter,Sweden,mindoktor,2021-4-19,sv,@sicksadwo @kimthecynic @victoriastw @jacobgudiol @falltove och för mig är det inte så relevant att en forskare tog sin filosofie doktor i epidemiologi gällande hundar när forskaren sen dess alltså i tolv år ägnat sig åt epidemologi för människor om jag förstår min lite snabbare undersökning rätt så ja det kan vi vara oense om
Twitter,India,Lybrate,2021-4-26,en,@lybrate so your helpline is still not working as we tried to connect but in vain it ringed for 15 minutes i booked an appointment around 12 noon till now no response from doctor and you guys cant be reached payment made and customer remains helpless httpstcoi8atvzxjtg
Twitter,India,Lybrate,2021-4-26,en,@drswatishow @lybrate how much time do you have to appear in tv   atleast help on ground we daily see you in telelvision  #covid19  #covidemergency2021
Twitter,India,Lybrate,2021-4-26,en,join me @lybrate today httpstco5oadnnrmqk
Twitter,India,Lybrate,2021-4-26,en,@lybrate it is more than 2 weeks my order status is not change and i am not getting any updates from you can you please check the order status and deliver it fast with an priority
Twitter,India,Lybrate,2021-4-24,en,@lizkhaute dear eli greetings from lybrate sorry for the inconvenience caused to you please dm us your registered contact details so that we could check your details and get in touch with you team lybrate
Twitter,India,Lybrate,2021-4-24,en,@lybrate its been more than 48 hours since i consulted a doc no reply you may refund me the consultation fees
Twitter,India,Lybrate,2021-4-23,en,heres our cfl 2021 partner @lybrate that will set your doctor consultation hassles free  play now  httpstcopzlh4aubsa  #graboncfl #playandwin #predictandwin #contestalert httpstcocvillwfyby
Twitter,India,Lybrate,2021-4-23,en,@sasarthaksingh @aurkobee fantastic idea by @sbikh  please also think about   httpstcottokpqc5tb  itd be amazing if @practo @lybrate can bring together healthtech ecosystem to solve for this   our startup ecosystem needs to come forward now  @tvmohandaspai @vanikola
Twitter,India,Lybrate,2021-4-23,en,@practo @lybrate  can you bring the entire healthtech ecosystem together and help solve for this httpstcooxlo6opspc
Twitter,India,Lybrate,2021-4-23,en,india’s ehealth market is expected to boom due to the rise in internet penetration and rapid digital transformation  cc @practo @docprimeindia @docsappin @mfinecare @callhealthindia @lybrate @welcomecure  @doctorinsta @credihealth @medibuddyapp @pristyn httpstcouibmbr7kra
Twitter,India,Lybrate,2021-4-23,en,@sumitty00660226 dear sumit greetings from lybrate in order to understand this concern better we will require your registered contact number kindly dm us the same so that we can check and get in touch with you thanks team lybrate
Twitter,India,Lybrate,2021-4-23,en,@amritshukla dear amrit greetings from lybrate sorry for the inconvenience you had to face if you are still facing this issue please dm us your registered contact number so that we could check your details and get back to you team lybrate
Twitter,India,Lybrate,2021-4-23,en,@lybrate cheated with us they are offering flat 50 off on online doctor consultants however when i select the doctor theres no off on consultant and charged me 90090tax charges for an online consultants after purchased their gold membership  is it your service httpstcossgu4xln7c
Twitter,India,Lybrate,2021-4-22,en,@lybrate not even sending otp on mobile to signup how is someone supposed to consult
Twitter,India,Lybrate,2021-4-22,en,httpstco4mugifyunz make yourself healthy and happy can talk with us clear your queries or take an appointment for personalised guidance httpstcooafwjdxzlc
Twitter,India,Lybrate,2021-4-22,en,lybrate goodkart health products 💗💗  get best health products online  flat 30 off  flat 20 pw cashback shop now🤗🤗  httpstcowqh5nmfsoh  #paisawapas #thursdayvibes #healthylifestyle #healthyfood #worldearthday2021
Twitter,India,Lybrate,2021-4-21,en,doctor breaks down says never seen anything like this httpstco8p6kvqmwnz
Twitter,India,Lybrate,2021-4-21,en,@lybrate @arorasaurabh amicably i have highlighted case of misselling and not holding your own communication there is no animosity here just asking for accountability cc @arorasaurabh @rahulnarang
Twitter,India,Lybrate,2021-4-21,en,@kapilaggr @arorasaurabh dear kapil greetings from lybrate team is already in touch with you to help resolve this matter amicably for the past few days we shall update you further on the email thread we thank you for patience in advance team lybrate
Twitter,India,Lybrate,2021-4-21,en,@lybrate just shared the registered contact number
Twitter,India,Lybrate,2021-4-21,en,@theshaikhzada dear abrar greetings from lybrate in order to understand this concern better we will require your registered contact number kindly dm us the same so that we can check and get in touch with you thanks team lybrate
Twitter,India,Lybrate,2021-4-21,en,@payal71871249 dear payal greetings from lybrate in order to understand this concern better we will require your registered contact number kindly dm us the same so that we can check and get in touch with you thanks team lybrate
Twitter,India,Lybrate,2021-4-21,en,@lybrate awaiting your response
Twitter,India,Lybrate,2021-4-20,en,@lybrate booked an online chat  consultation but have not received any response from the doctor what are the next steps
Twitter,India,Lybrate,2021-4-20,en,@lybrate tells me after subscribing to membership a technical problem amp hence disc on consultation not available alternatively they will refund me 50 on all consultations on asking mail confirmation they respond hours later with condition r they real  cc @arorasaurabh
Twitter,India,Lybrate,2021-4-20,en,@thebikerguy111 hi as shared these are flash offers where lakhs of customers are active and go ahead with the purchasing as soon as it gets livewe hope you would understand
Twitter,India,Lybrate,2021-4-20,en,@lybrate i am trying to create my free gold membership account but unable to do that
Twitter,India,Lybrate,2021-4-20,en,@lybrate it didnt last even 10 seconds  dont fool the customers by giving such fake offers  never going to order again from lybrate now 
Twitter,India,Lybrate,2021-4-20,en,@thebikerguy111 hi please be advised that these are all promotional offers which are for a very limited duration by virtue of their short duration products get out of stock quickly as a lot of our patrons actively keep tracking such offers we urge you to keep a close eye on our next offer
Twitter,India,Lybrate,2021-4-20,en,@rashlessdoctor  sir are you active on lybrate
Twitter,India,Lybrate,2021-4-20,en,body and herbs diabetease the best antidiabetic herbal remedy the benefits of diabetease 1 support normal blood sugar 2 support pancreatic cells amp their functioning 3 reduces intestinal glucose absorption 4 supports normal lipid metabolism httpstcoshybcymzq5 httpstcoza5zvhbbgl
Twitter,India,Lybrate,2021-4-20,en,daycare #kneesurgery is all about optimising treatment such that patients can go home the same day   to learn more about daycare knee surgery please join  dr miten sheth in a webinar on this topic  to join the webinar please click on the link  httpstcokdk2ytn7wj httpstcogdpjoiu49x
Twitter,India,Lybrate,2021-4-20,en,@lybrate this deal never came  started at 1200 and out of stock at 1200  dont fool the customers  httpstcof4rslymksl
Twitter,India,Lybrate,2021-4-19,en,@drrupani @harshmadhusudan @mdmzd sir i have read a lot against all the vaccines lybrate is a medical platform i wonder if they have any other motives which vilified vaccines on a daily basisby giving news of somebody dying after vaccine
Twitter,India,Lybrate,2021-4-19,en,@anirban68077973 dear anirban sorry for the inconvenience caused our representative had tried calling you but couldnt get a chance to hear from you as the call went unanswered the person incharge will connect you shortly team lybrate
Twitter,India,practo,2021-4-26,en,@docsappin purchased goldtwo days back yet not activated no one pickup phone and response to our email ticket 1640132 #practo
Twitter,India,practo,2021-4-25,en,no i do not want to download practo app😤😤 #practo
Twitter,India,practo,2021-4-25,en,what a shame in this covid 19 doctors are charging very high amount with thier patentions and their families  neither the #stategovernment looking it nor #centeralgoverment #yogiadityanath #arvindkejriwal for more information you can see the online apps like #practo
Twitter,India,practo,2021-4-25,en,dear government please align with #practo for a few weeks and arrange for free teleconsulting loop in medical colleges as well plsensure the protocols too🙏 but help @dmgbnagar @narendramodi @myogiadityanath @jaavedjaaferi @kanoongopriyank @pjp2013 @iamkavitak @rajamenon
Twitter,India,practo,2021-4-25,en,i have given my blood sample to #practo 2 days before still not get the result booking idpra181901 either give report or refund the money back #shashanknd
